TemplateId,Name,FuncType,Desc,FuncDesc,Icon,FuncIcon,Type,Class,MaxLevel,CanOpenManageOutTaiwu,Width,Color,BaseBuildCost,RemoveGetResourcePercent,MoveBuildCostResourceRate,CollectResourcePercent,BuildingCoreItem,DependBuildings,ExpandBuildings,RequireLifeSkillType,RequireCombatSkillType,RequirePersonalityType,LeaderName,MemberName,RecruitLifeSkillsAdjust,RecruitCombatSkillsAdjust,OperationTotalProgress,MaxDurability,BaseMaintenanceCost,BaseRepairCost,MustMaintenance,IsUnique,DestoryType,AddReadingLifeSkillBookEfficiency,ReduceCombatSkillCost,AddCombatSkillBreakout,AddLifeSkillAttainment,AddReadingLifeSkillBookFlash,CanMakeItem,UpgradeMakeItem,ReduceMakeRequirementLifeSkillType,VillagerRoleTemplateIds,IsShop,NeedLeader,NeedShopProgress,IsCollectResourceBuilding,ShowResourceStoreLocation,ShowItemStoreLocation,ShowItemLocationAsResourceLocation,MaxProduceValue,RequireCulture,RequireSafety,SuccesEvent,FailEvent,IdleEvent,SpecialEvent,MerchantId,ExpandInfos,EffectDesc,BelongOrganization,BuildingAreaLevelBack,BuildingAreaLevelInfoBackendPattern,ArtisanOrderAvailable,AvailableOnLoading,AvailableOrganization,ApprovingRate
89,移情居,Qualification,移情居傍水而建，形似一座玲珑小巧的水榭。水面波涛起伏，神秘悠远，有质而无形，最容易牵动人心，是为“移情”。,"<color=#pinkyellow>以「潮信石」为心材，建造在「琴舍」旁边的扩展建筑，需与「水域」相邻。
可提高此定居点影响范围内的人物在研习「音律」时资质增长的几率。</color>",SectSpecial/2105_yiqingju,Func_LiveSkill0,Building,Music,1,False,1,406056,[0; 1500; 0; 1500; 5000; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],147,[85; 1],[],0,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,True,0,-1,-1,-1,-1,0,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[186],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
90,仙境,Attainment,此地浑然天成，没有半点人间烟火，犹如世外的仙境一般，最适合培养与修习出世脱俗的情怀与胸襟。,"<color=#pinkyellow>以「世外仙根」为心材，建造在「琴舍」旁边的扩展建筑，需与「长春涧」相邻。
可增加此定居点影响范围内人物的「音律」造诣。</color>",SectSpecial/2106_xianjing,Func_LiveSkill0,Building,Music,1,False,1,406056,[0; 2500; 0; 2500; 15000; 0; 0; 5000],50,50,[0; 0; 0; 0; 0; 0; 0],148,[85; 15],[],0,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 500}],2500,False,True,0,-1,-1,-1,0,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[202],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
91,凤凰台,Other,凤凰台高三丈，周边绿树环绕，鸟语花香，名有“箫韶九成，凤凰来仪”之意。也指台上仙乐飘飘，百鸟来朝的神奇景象。,"<color=#pinkyellow>以「七彩梧桐架」为心材，建造在「琴舍」旁边的扩展建筑，需派遣村民经营。
可在每月结束时大幅减少此定居点影响范围内的人物的内息紊乱。此建筑内人物总「音律」造诣越高，可降低的内息紊乱就越多。
可派遣文人作为主事，带领门生研习「音律」。</color>",SectSpecial/2107_fenghuangtai,Func_Special,Building,Music,1,False,1,406056,[0; 7500; 0; 7500; 15000; 0; 0; 15000],50,50,[0; 0; 0; 0; 0; 0; 0],149,[85],[],0,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 1000}],5000,False,True,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[225],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
92,弈轩,Reading,弈轩被松柏所环绕，不仅四四方方，造型古朴，陈设也十分简单。室内地面上纵横各画着十九条线，棋桌便设在中央的天元位上。,"<color=#pinkyellow>可提高此定居点影响范围内的人物在研读「弈棋」书籍时的效率。
多个弈轩的效果不会叠加。
可派遣文人作为主事，带领门生研习「弈棋」。</color>",SectSpecial/1010_yixuan,,Building,Chess,1,False,2,,[0; 500; 0; 1500; 500; 0; 2500; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[],[93; 94; 95; 96; 97; 98],1,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],20,[ResourceInfo{ResourceType: 6; ResourceCount: 50}],250,False,False,0,1,-1,-1,-1,-1,False,False,-1,[4],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[118],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
93,棋馆,Money,棋馆宽敞明亮，大大小小的摆满棋桌。好弈者常约着三五好友来此“手谈”。馆内的店小二不断端茶送水，服务十分周到。,"<color=#pinkyellow>建造在「弈轩」旁边的扩展建筑，需派遣村民经营。
以开馆设弈赚取「银钱」为主。
可派遣文人作为主事，带领门生经营并研习「弈棋」。</color>",SectSpecial/2202_qiguan,Func_GetMoney1,Building,Chess,1,False,1,414141,[0; 1250; 0; 2500; 1250; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[92],[],1,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,True,True,True,800,50,0,[52],[55],-1,[],-1,[144],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
94,斗弈台,People,斗弈台乃是一座四方形的露天石台。因为处于人群密集之处，所以两人对弈之时，往往容易引人围观，宛如开始了一场擂台决斗。,"<color=#pinkyellow>以「君子石盘」为心材，建造在「弈轩」旁边的扩展建筑，需派遣村民经营。
可发现在「弈棋」方面具备卓越资质的人才。此建筑人物总「弈棋」造诣越高，可招募到的人才的资质就越高。
可派遣文人作为主事，带领门生经营并研习「弈棋」。</color>",SectSpecial/2203_douyitai,Func_GetVillager,Building,Chess,1,False,1,414141,[0; 2500; 0; 5000; 2500; 0; 0; 2500],50,50,[0; 0; 0; 0; 0; 0; 0],150,[92],[],1,-1,1,主事,门生,[-1; 12; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 7; ResourceCount: 50}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,False,False,False,4800,0,0,[53],[56],-1,[],-1,[169],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
95,石谱园,Authority,石谱园占地极广，园中收藏着大量构思巧妙的珍珑棋谱。为防止棋谱年久有失，因此多将棋谱雕刻在石碑、石盘之上，是为“石谱”。,"<color=#pinkyellow>建造在「弈轩」旁边的扩展建筑，需派遣村民经营。
以展览棋谱获取「威望」为主。
可派遣文人作为主事，带领门生经营并研习「弈棋」。</color>",SectSpecial/2204_shipuyuan,Func_GetAuthority1,Building,Chess,1,False,1,414141,[0; 2000; 0; 5000; 2000; 0; 5000; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[92],[],1,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 6; ResourceCount: 500}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,False,False,False,1600,50,0,[54],[57],-1,[],-1,[153],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
96,琉璃馆,Qualification,琉璃馆金碧辉煌，设有七层，棋室位于顶楼。其时中华土地多有外邦人士往来，这些人中常有弈棋好手，琉璃馆便是招待外国棋友食宿、手谈的馆驿。,"<color=#pinkyellow>以「宝石棋子」为心材，建造在「弈轩」旁边的扩展建筑，需与「宝石」相邻。
可提高此定居点影响范围内的人物在研习「弈棋」时资质增长的几率。</color>",SectSpecial/2205_liuliguan,Func_LiveSkill1,Building,Chess,1,False,1,414141,[0; 1500; 0; 5000; 1500; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],151,[92; 8],[],1,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,True,0,-1,-1,-1,-1,1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[187],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
97,镜中台,Attainment,镜中花，水中月，对弈时的心境，瞬息万变，全凭假想。唯有战胜镜中的自己，时刻照见真实的自我，才能心境空明，落子如神。,"<color=#pinkyellow>以「空明镜」为心材，建造在「弈轩」旁边的扩展建筑，需与「玄冰」相邻。
可增加此定居点影响范围内人物的「弈棋」造诣。</color>",SectSpecial/2206_jingzhongtai,Func_LiveSkill1,Building,Chess,1,False,1,414141,[0; 5000; 0; 10000; 5000; 0; 0; 5000],50,50,[0; 0; 0; 0; 0; 0; 0],152,[92; 20],[],1,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 500}],2500,False,True,0,-1,-1,-1,1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[203],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
98,方略室,Other,壁上挂有地图，中央设有长桌，各类讯息图谱无所不有。可以制定谋略，策划各种行动的房间，是为方略室。,"<color=#pinkyellow>以「方略推演」为心材，建造在「弈轩」旁边的扩展建筑。
可增加太吾同道的数量上限。此建筑内人物总「弈棋」造诣越高，可增加的太吾同道数量上限就越多。
可派遣文人作为主事，带领门生研习「弈棋」。</color>",SectSpecial/2207_fanglveshi,Func_Special,Building,Chess,1,False,1,414141,[5000; 5000; 0; 15000; 5000; 0; 0; 15000],50,50,[0; 0; 0; 0; 0; 0; 0],153,[92],[],1,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 1000}],5000,False,True,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[226],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
99,书房,Reading,书房之中设有书架，藏有书卷，书香淡淡，芸香四溢。书桌上摆有文房四宝：笔、墨、纸、砚，另外有灯有茶，还有若干古玩。,"<color=#pinkyellow>可提高此定居点影响范围内的人物在研读「诗书」书籍时的效率。
多个书房的效果不会叠加。
可派遣文人作为主事，带领门生研习「诗书」。</color>",SectSpecial/1011_shufang,,Building,Poem,1,False,2,,[0; 1500; 0; 500; 1000; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[],[100; 101; 102; 103; 104; 105],2,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],20,[ResourceInfo{ResourceType: 6; ResourceCount: 50}],250,False,False,0,2,-1,-1,-1,-1,False,False,-1,[4],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[119],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
100,书铺,Money,书铺经营书籍买卖，是文人墨客经常光顾的店铺。书铺中的书籍多为手抄本，内容十分丰富，四书五经、字帖小说，应有尽有。,"<color=#pinkyellow>建造在「书房」旁边的扩展建筑，需派遣村民经营。
以买卖书籍赚取「银钱」为主。
可派遣文人作为主事，带领门生经营并研习「诗书」。</color>",SectSpecial/2302_shupu,Func_GetMoney1,Building,Poem,1,False,1,394a5d,[0; 2500; 0; 1000; 1500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[99],[],2,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,True,True,True,800,50,0,[58],[61],-1,[],-1,[145],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
101,书院,People,书院是私人讲学，教书育人的重要设施。同时也是收藏典籍和研究、传播理学的重要文学机构。,"<color=#pinkyellow>以「名家碑刻」为心材，建造在「书房」旁边的扩展建筑，需派遣村民经营。
可发现在「诗书」方面具备卓越资质的人才。此建筑人物总「诗书」造诣越高，可招募到的人才的资质就越高。
可派遣文人作为主事，带领门生经营并研习「诗书」。</color>",SectSpecial/2303_shuyuan,Func_GetVillager,Building,Poem,1,False,1,394a5d,[0; 5000; 0; 1500; 3500; 0; 0; 2500],50,50,[0; 0; 0; 0; 0; 0; 0],154,[99],[],2,-1,1,主事,门生,[-1; -1; 12; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 7; ResourceCount: 50}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,False,False,False,4800,0,0,[59],[62],-1,[],-1,[170],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
102,翰苑,Authority,翰苑即是文翰荟萃之处。翰苑藏书极其丰富，不乏旷代绝笔、孤本，是大儒们研究学术，修注、改校典籍的会馆。,"<color=#pinkyellow>建造在「书房」旁边的扩展建筑，需派遣村民经营。
以编撰典籍获取「威望」为主。
可派遣文人作为主事，带领门生经营并研习「诗书」。</color>",SectSpecial/2304_hanyuan,Func_GetAuthority1,Building,Poem,1,False,1,394a5d,[0; 5000; 0; 1500; 2500; 0; 5000; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[99],[],2,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 6; ResourceCount: 500}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,False,False,False,1600,50,0,[60],[63],-1,[],-1,[154],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
103,龙龟山,Qualification,山上石碑林立，一眼望去，漫山都是驮着石碑伏在地上的“霸下”。石碑上的书法、字印无一相同，字里行间的“神，气，骨，血，肉”无不俊逸。,"<color=#pinkyellow>以「神龟驼碑像」为心材，建造在「书房」旁边的扩展建筑，需与「石山」相邻。
可提高此定居点影响范围内的人物在研习「诗书」时资质增长的几率。</color>",SectSpecial/2305_longguishan,Func_LiveSkill2,Building,Poem,1,False,1,394a5d,[0; 5000; 0; 1000; 2000; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],155,[99; 2],[],2,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,True,0,-1,-1,-1,-1,2,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[188],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
104,照夜楼,Attainment,妆点着大量汉白玉和奇异晶石的小楼，楼体夜间闪闪发光，犹如明月。楼中不设灯火，夜晚仍然光亮通明。,"<color=#pinkyellow>以「照夜月光石」为心材，建造在「书房」旁边的扩展建筑，需与「灵脉」相邻。
可增加此定居点影响范围内人物的「诗书」造诣。</color>",SectSpecial/2306_zhaoyelou,Func_LiveSkill2,Building,Poem,1,False,1,394a5d,[0; 10000; 0; 2500; 7500; 0; 0; 5000],50,50,[0; 0; 0; 0; 0; 0; 0],156,[99; 19],[],2,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 500}],2500,False,True,0,-1,-1,-1,2,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[204],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
105,藏书阁,Other,收藏、维护以及抄录各类典籍的私人设施。藏书阁严禁外人进入，其中陈列着历代先贤所遗留的，有关各类功法技艺的心得注解和秘籍要旨。,"<color=#pinkyellow>以「千书万象柜」为心材，建造在「书房」旁边的扩展建筑，需派遣村民经营。
可修补放置于其中的书籍。
可派遣文人作为主事，带领门生经营并研习「诗书」。</color>",SectSpecial/2307_cangshuge,Func_Special,Building,Poem,1,False,1,394a5d,[0; 15000; 2500; 5000; 7500; 0; 0; 15000],50,50,[0; 0; 0; 0; 0; 0; 0],157,[99],[],2,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 1000}],5000,False,True,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
106,画阁,Reading,画阁高三层，楼体中空，以便悬挂数丈的长卷。阁楼外墙妆点着五彩的绘画，与顶楼的画室交相辉映，煞是艳丽。,"<color=#pinkyellow>可提高此定居点影响范围内的人物在研读「绘画」书籍时的效率。
多个画阁的效果不会叠加。
可派遣文人作为主事，带领门生研习「绘画」。</color>",SectSpecial/1012_huage,,Building,Painting,1,False,2,,[0; 500; 0; 1000; 1500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[],[107; 108; 109; 110; 111; 112],3,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],20,[ResourceInfo{ResourceType: 6; ResourceCount: 50}],250,False,False,0,3,-1,-1,-1,-1,False,False,-1,[4],True,True,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,[120],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
107,画铺,Money,画铺之中以玄色布帘隔成东西两间——一间出售历代名画的临摹仿本；一间出售真迹，这些真迹大多出自店主人的手笔。,"<color=#pinkyellow>建造在「画阁」旁边的扩展建筑，需派遣村民经营。
以买卖画作赚取「银钱」为主。
可派遣文人作为主事，带领门生经营并研习「绘画」。</color>",SectSpecial/2402_huapu,Func_GetMoney1,Building,Painting,1,False,1,a25968,[0; 1000; 0; 1500; 2500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[106],[],3,-1,1,主事,门生,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,True,True,True,800,50,0,[64],[67],-1,[],-1,[146],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
108,丹青馆,People,丹青馆聚集着大量喜好绘画的才子佳人，是鉴赏、交流画作的高雅会馆。馆中不设彩色陈设，以免妨碍画作的观赏。,"<color=#pinkyellow>以「净色墙彩」为心材，建造在「画阁」旁边的扩展建筑，需派遣村民经营。
可发现在「绘画」方面具备卓越资质的人才。此建筑人物总「绘画」造诣越高，可招募到的人才的资质就越高。
可派遣文人作为主事，带领门生经营并研习「绘画」。</color>",SectSpecial/2403_danqingguan,Func_GetVillager,Building,Painting,1,False,1,a25968,[0; 2500; 0; 2500; 5000; 0; 0; 2500],50,50,[0; 0; 0; 0; 0; 0; 0],158,[106],[],3,-1,1,主事,门生,[-1; -1; -1; 12; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[750; 750],10,[ResourceInfo{ResourceType: 7; ResourceCount: 50}],2500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[4],True,True,True,False,False,False,False,4800,0,0,[65],[68],-1,[],-1,[171],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
